"PRO_NUMERO","PRO_NOMBRE","PRO_DOMICI","PRO_LOCALI","PRO_PROVIN","PRO_CODPOS","PRO_TELEFO","PRO_REPRES","PRO_JEFEVE","PRO_CUIT","PRO_CODIVA","PRO_FEULCO","PRO_MONEDA","PRO_ULISTA","PRO_MEMO","PRO_RUBRO","PRO_ZONA","PRO_SALDAC","PRO_CTACTE","PRO_CODGAN","PRO_CPRSUS","PRO_GANAN","PRO_CONVTA","PRO_INGBTO","PRO_INGBRO"
"19","SIDERAR S.A.I.C.","LEANDRO N. ALEM 1067","CAPITAL FEDERAL",1,1001,"4018-2771/2874",,,"30-51688824-1",1,01/12/2010,1,,,11,,,"S",1,"N",12,98,,
"20","ACINDAR IND.ARG. S.A.","ESTANISLAO ZEBALLOS 2739","BECCAR  PDO.SAN ISIDRO",2,1643,"4719-8500 / 0800-5558826","SAINZ  INT.6277","0341-4576998/9 INT 6335PI","30-50119925-3",1,01/02/2006,1,,,11,0,"0,00","S",4,"N",0,0,,
"21","IMPECO S.A.","CALLE 1 Y 109 PARQ.","SAN LUIS",6,5700,,,,"30-61088962-6",1,01/01/2011,1,,,11,0,"0,00","S",1,"N",12,98,2,
"22","AYAN & CIA. S.A.","AV.CONSTITUYENTES 177","GRAL. PACHECO",2,1617,"4-726-1949/4-298-6666","DIEGO",,"30-68847315-9",1,09/11/2009,1,,,11,,,"S",1,"N",6,96,2,
"23","BURVANO SA","CORONEL BRANDSEN 4144","SAN JUSTO",2,1754,"4482-1471/1474/1751",,,"30-61816149-4",1,06/04/2011,1,,,11,,,"S",1,"N",6,3,2,
"24","VAHE MERDINIAN S.A.","PACHECO 1956","CAPITAL",1,1431,"4522-3636/4523-7993",,,"30-50307984-0",1,07/12/2004,1,,,16,,,"S",1,"N",6,,,
"25","GIRO DE Fabian Berdiuk","ESPORA 3763","VILLA LINCH",2,1672,"15-54528646","TX:4755-4505 OF:4753-1876","FABIAN BERDIUK","20-20050454-3",1,07/02/2006,1,,,11,0,"705,11","S",1,"N",6,0,,
"26","SEDIL S.A.","GUEMEZ 2767","HURLINGHAM",2,1686,"4665-4536/FAB.4452-3237","ORLANDO",,"30-63313846-6",1,01/04/2004,1,,,11,0,"0,00","S",1,"N",6,0,,
"27","HILOS COSEFIL S.A.","APOLINARIO FIGUEROA 1331","CAPITAL FEDERAL",1,1416,"4581-4312","ROY 15-4991-4857",,"30-55748090-7",1,03/12/2002,1,,,11,0,"0,00","S",1,"N",6,9,,
"28","BOSSI HNOS Y MART.","VICENTE LOPEZ 1973","AVELLANEDA",2,1870,"4204-1753","ROSA - LUIS - LILIANA",,"30-50311079-9",1,04/09/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"29","PILLVER SRL","RUTA 8 KM 20 (6030)","LOMA HERMOSA",2,1657,"4769-1328",,,"30-51937216-5",1,28/03/2011,1,,,16,,,"S",1,"N",6,3,,
"30","SITRE SOLUTION GROUP S.A.","LA PAMPA 4872","CAPITAL",1,1431,"4523-6104/5 FAX=4523-6183","JAVIER / KARINA","ALBERTI","30-61718032-0",1,01/03/2001,1,,,32,0,"0,00","S",1,"N",6,18,,
"31","RUBENICO","RUTA 8 N4949","VILLA BALLESTER",2,1653,"4768-2090","PAULINA",,"20-08298123-4",1,01/02/2001,2,,,11,0,"0,00","S",1,"N",6,6,,
"32","COOPERATIVA CONSTITUYENTE","AV.CONSTITUYENTES 551","VILLA MARTELLI",2,1603,"4-709-1221/2 FAX 1190","CARLOS BOYERO",,"30-70785449-5",1,28/03/2011,1,,,11,,,"S",4,"N",12,3,1,
"33","ANACON S.A.","PTE.PERON 10360","P.PODESTA",2,1657,"4739-3183",,,"30-70783100-2",1,10/03/2011,1,,,11,,,"S",1,"N",6,3,2,
"35","TUBOPOX S.R.L.","E.WILDE 3966","B.LOS GIGANTES",3,5000,"0351-750659",,,"30-68226486-8",1,21/08/2002,1,12/09/1995,,11,0,"0,00","S",1,"N",6,0,,
"38","LONERA S.MARTIN S.A","RTA.8 KM.18.700","SAN MARTIN",2,1653,"769-0076.4841-4652",,"MARIO MUSSA","30-55933005-8",1,17/08/2006,1,,,11,0,"0,00","S",1,"N",6,0,,
"40","SERVITODO (MOTOS)","ARTURO ILLIA 3123","SAN MIGUEL",2,1663,"4664-8661",,"MARCELO CHECHI","27-16239753-8",8,26/12/2000,1,,,40,0,"0,00","S",1,"N",6,90,,
"41","C&N MENSAJERIA EMPRESARIA","GARAY 436","HURLINGHAM",2,1686,"4665-9696",,"CARLOS 15-5340-2398","20-14384441-3",8,23/03/2001,1,,,21,0,"0,00","S",1,"N",6,3,,
"44","URDIDO TEXTIL (VILLARINO)","PASAJE82 2064entre c43y47","SAN ANDRES",2,0,"767-3442","VILLARINO ALBERTOyCARLOS","C.VILLARINO 406-6318","30-61375741-0",1,20/12/2000,1,,,11,0,"0,00","S",1,"N",6,0,,
"45","ALFONSO RODRIGUEZ","CNEL. BARCALA 768","ITUZAINGO",2,1714,"4623-3623",,"ALFONZO","20-15312137-1",1,14/04/2011,1,,,11,0,"-36771,09","S",1,"N",6,3,,
"50","GEMETTO RICARDO","ENTRE RIOS 6751","LOMA HERMOSA",2,0,"4739-6583",,"GEMETTO RICARDO","23-07700025-9",1,29/11/2003,1,,,11,0,"0,00","S",1,"N",6,0,,
"55","FABRIC.ELECTRONICAS S.A.","PEDRO MORAN 4918","DEBOTO",2,1419,"4567-7399/4639-0044",,,"33-50356207-9",1,14/12/2001,1,,,11,0,"0,00","S",1,"N",6,0,,
"57","EMBAMAR S.A.","CALLE 32 N3926","SAN MARTIN",2,1650,"753-5118","VALENZUELA",,"30-66335858-4",1,03/11/2000,1,,,11,0,"0,00","S",1,"N",6,18,,
"58","MICROPACK S.A.","NICASIO OROÑO 649","CAPITAL FEDERAL",1,1405,"4431-4444","JULIO 15-4447-1821",,"30-55440705-2",1,08/10/2010,1,,,11,0,"15003,65","S",1,"N",6,12,2,
"59","LAMINADOS CATALANES S.A.","AV.PTE.J.D.PERON S/N","PARQUE INDUSTRIAL",6,5700,"431-2885/2911 F:4431-2995","MICROPACK",,"30-60060295-7",1,05/12/2003,1,,,11,0,"-4055,07","S",1,"N",6,12,,
"61","SMURFIT KAPPA DE ARG. S.A","ESPORA 200","BERNAL",2,1876,"4259-6990",,,"30-66341857-9",1,18/03/2011,1,,,12,,,"S",1,"N",6,3,1,
"69","L.S.J. S.R.L.","JUANA AZURDUY 26.","S.TESEI",2,1688,"4450-2324","LUIS SEOANE   *63*",,"30-68392426-8",1,01/08/2001,1,,,11,0,"2,24","S",1,"N",6,12,,
"70","ICI ARGENTINA S.A.I.C.","AV.PASEO COLON 221","CAPITAL",1,1063,"4343-2010/AL 24","MARCELO VIGO","ADRIAN POSE COBRANZAS","30-50123409-1",1,01/02/2007,1,,,11,0,"0,00","S",4,"N",0,0,,
"74","PLASWAG S.A.","LAVALLE N2507 (CALLE33)","VILLA MAIPU.S.MARTIN",2,1650,"4752-0040",,"15-4447-0672 GABRIEL","30-64799023-8",1,01/12/2004,1,,,11,0,"206,14","S",4,"N",0,18,,
"78","ITALPACKAGING S.A.","SAN LUIS 845 (ex ITALMEC)","MORON",2,1708,"4628-0982 FAX:4627-6668","SILVIO TIOZZO/HIJA*SILVIA",,"30-66234827-5",1,01/10/2010,1,,,11,0,"0,00","S",1,"N",6,97,,
"80","TEX-FABRIC S.A.","PASCUAL SIMONE 587","LUJAN",2,6700,"02323-433490/35881/35882","VALERIA FACTURACION","TEXFABRIC@COOPENETLUJAN.","30-68712006-6",1,01/03/2011,1,,,11,0,"-0,01","S",1,"N",6,0,,
"81","INDUSNOR S.A.","MURILLO 749","CAPITAL FEDERAL",1,1414,"4858-8400/8478","INDUSNOR 4858-8451",,"30-61048807-9",1,01/09/2003,1,,,16,0,"0,00","S",4,"N",0,0,,
"90","CEDECOR S.A.","AV.DEL LIBERTADOR 5575 1C","CAPITAL FEDERAL",1,1426,"4789-9117/9209   FAX:9417","PAULA            INT:9117",,"30-70702352-6",1,01/02/2001,1,,,11,0,"0,00","S",1,"N",6,0,,
"91","RELOFER S.A.","MENDOZA 6525","SAN MARTIN",2,1657,"LUIS 15-57000183",,,"30-69287460-5",1,01/01/2011,1,,,11,0,"500,00","S",1,"N",6,0,,
"92","PLASTICOS ITUZAINGO SRL","VENTURA ALEGRE 544","ITUZAINGO",2,1714,"4623-6219/4661-3710 -","EORY  15-41482756","4458-2986 CASA PADRE","30-70860604-5",1,04/01/2011,1,,,11,,,"S",1,"N",6,3,2,
"93","EORY, VICTOR JAVIER","VENTURA ALEGRE 544","ITUZAINGO",2,1714,"623-6219/624-3906/661-371","15-4148-2756            0",,"23-17487244-9",1,01/05/2005,2,,,11,0,"-0,01","S",1,"S",6,0,,
"97","VIEYRA y ORLANDO","SANTA ROSALIA 2700","SAENZ PEØA",2,1674,"4712-1973","LUCIO Y GRACIELA",,"20-11597532-4",1,26/01/2011,1,,,11,0,"0,00","S",1,"N",10,3,,
"101","GRAFICA LICEO","DIAGONAL 78 Nº3850","SAN ANDRES",2,1651,"4764-2445/3946U4768-8074","VERONICA, GABRIELA","CARLOS ALBERTO GARCIA","20-13266629-7",1,31/03/2011,1,,,35,0,"-2329,97","S",1,"N",6,3,1,
"102","GRAFICA RIVELLI","CALLE 85 N5708","VILLA BALLESTER",2,1653,"RUBEN 4767-9483/9572","BETO",,"20-10898284-6",1,17/01/2005,1,,,30,0,"0,00","S",1,"N",6,9,,
"103","BALLESTER CALCOMANIAS","CALLE 130 N 1744","V.BALLESTER",2,1653,"764-1521",,"ANTONIO DI'PIETRO","33-61453153-9",1,02/03/2011,1,,,12,0,"-3512,22","S",1,"N",6,3,2,
"104","GRAFICOM S.R.L.","CURAPALIGUE 1695","CASEROS",2,1678,"4759-5651 PART=4751-4356","15-55947704","MARTINEZ","30-64087799-1",1,06/12/2002,1,,,12,0,"758,38","S",1,"N",6,0,,
"105","MAQ.LOMA HERMOSA (MINGO)","RTA.8 Nº9820","LOMA HERMOSA",2,1657,"739-5109",,"MINGO","20-15210492-9",1,14/04/2011,1,,,11,0,"0,00","S",1,"N",6,3,1,
"106","YPF PEDUZZI S.H.","CALLE 83 N2079","SAN MARTIN",2,1650,"4768-0973",,,"30-68478634-9",1,01/03/2003,1,,,20,0,"0,00","S",1,"N",6,98,,
"107","BOLOGNA (NO USAR)",,,2,1702,,,,"20-12953611-0",1,05/06/2001,1,,,11,0,"0,00","N",1,"N",6,6,,
"109","DRES.SERISIER & SEGURA","PTE.PERON 473.PLANTA ALTA","MUØIZ",2,1663,"4451-1500",,,"27-06209801-0",8,29/12/2000,1,,,11,0,"0,00","S",1,"N",8,0,,
"112","CIERRES LOVE","SAN PEDRO 2067","LA TABLADA",1,0,"4522Ä6643","SUSANA-FABIANA.","SR.STRANO ROBERTO","30-51738031-4",1,12/06/2000,1,,,11,0,"0,00","S",1,"N",6,0,,
"115","S.G.ASESORES INDUST.S.R.L","CALLE 55 N1362","LA PLATA",2,1900,"OFICINA:0221-4575152","SANSOGNI:15-412-2598","ING.0221-4844613/4713562","30-66565145-9",1,01/03/2001,1,,,1,0,"0,00","S",1,"N",6,0,,
"117","NOSIS S.A.","SAN MARTIN 365, 1PISO","CAPITAL FEDERAL",1,1004,"4394-4313/5297 F4325-8409",,,"30-62845551-8",1,25/11/2005,1,,,11,0,"0,00","S",1,"N",6,97,,
"118","XEROX ARGENTINA I.C.S.A.","JARAMILLO 1595","CAP.FED.",1,1429,"703-7777 ATENCION AL CLIE","RODRIGO PLAZA","703-7700 FAX 703-7701","30-54168237-2",1,19/01/2004,1,,,11,0,"0,00","S",4,"N",0,0,,
"119","PLAST-MATRI S.R.L","CASTELLI 476","J.C.PAZ",2,1665,"02320-430855","LUIS LUCHECCI",,"30-61286557-0",1,17/01/2011,1,,,11,0,"0,02","S",1,"N",6,3,,
"120","SIMPA S.A.","THAMES 333","BOULOGNE SUR MER",2,1609,"4-708-3200 / FAX 3250","FABIAN APPA","15-51835138","30-58004290-9",1,01/09/2008,1,,,11,0,"0,00","S",1,"N",12,97,,
"121","HLF CUSTOMS SERVICES SRL","AV BELGRANO 258 5 PISO",,1,1020,"4343-2543/2538","FAX= 4343-2544","HUGO y DIEGO","30-70783482-6",1,01/03/2011,1,,,33,0,"2105,00","S",1,"N",8,3,3,
"122","SCOTIABANK QUILMES","J.D.PERON 564, 2PISO","SAN MIGUEL",2,1663,"4338-8000",,,"30-50000487-4",1,16/03/2001,2,,,19,0,"0,00","N",1,"N",6,0,,
"200","LAINDELL S.R.L.","SAAVEDRA NRO.2750","TALAR DE PACHECO",2,1618,"4736-8843",,,"30-64694625-1",1,25/04/2011,1,,,11,0,"-760662,62","S",1,"N",6,3,2,
"201","LAINDELL A PTA 2 BIS",,,1,0,,,,,0,27/04/2005,1,,,11,0,"0,00","S",1,"N",6,0,,
"202","PACO",,"W.MORRIS",2,0,,,,,0,21/08/2002,1,,,3,0,"0,00","S",1,"N",6,0,,
"204","NEUBELL GOMERIA","RTA.8 Y LEBENSHON","B.VISTA",2,1661,"4666-6450/0426/8888","PATRICIA",,"30-61093005-7",1,23/01/2003,1,,,12,0,"0,00","S",1,"N",6,0,,
"205","TAURO Libreria Comercial","SANTOS VEGA 7503","J.M.BOSCH",2,1682,"4842-3012","ANA",,"27-14284643-3",1,30/10/2006,1,,,11,0,"0,00","S",1,"N",6,6,,
"250","TRANSPORTE RUTA 8 S.R.L.","DIAGONAL 101 N6390","LOMA HERMOSA",2,1657,"4739-0091/4848-2085",,,"30-68575892-6",1,01/04/2003,1,,,21,0,"-3426,85","S",1,"N",9,3,,
"251","EXPRESO COPAR","FERRE 3254","POMPEYA",1,1440,"4918-8126/7424","CTA CTE= MARY",,"30-68762223-1",1,01/01/2001,1,,,21,0,"0,00","S",1,"N",9,0,,
"252","EXPRESO MASER S.A.","VERON DE ASTRADA 2669","CAPITAL FEDERAL",1,1278,"4919-9932/9916 (NUEVO)","CTACTE=SILVIA",,"30-68782508-6",1,09/03/2001,1,,,21,0,"0,00","S",1,"N",9,0,,
"253","EXPRESO LUJAN DE CUYO SA","LOS PATOS 2737","PARQUE PATRICIOS",1,1437,"4308-0035/36/37/38","DISTR:4912-7701/2/3/4/5/6","FAX=4912-7708","30-56625886-9",1,23/01/2003,1,,,21,0,"0,00","N",1,"N",9,0,,
"254","TARRES S.R.L.","SUAREZ 2761/69","BARRACAS",1,1284,"4301-3295/6750",,,"30-57712707-3",1,01/01/2001,1,,,21,0,"0,00","S",1,"N",9,96,,
"256","SERVICIO DE CARGA S.A.","CAØADA DE GOMEZ 2140","CAPITAL FEDERAL",1,1440,"4687-2882/0898",,,"30-69806843-0",1,01/02/2001,1,,,21,0,"0,00","S",1,"N",9,0,,
"257","EXPRESO LA ROCA S.R.L","FERRE 3260","CAPITAL",1,0,,,,"30-69887899-8",1,01/03/2001,1,,,21,0,"818,00","S",1,"N",9,0,,
"258","EL BAUTISTA S.A.",,"TEL 4246-5614/13 NESTOR",0,0,,,,"30-69440230-1",1,01/02/2002,1,,,11,0,"0,00","S",1,"N",9,0,,
"261","SAN GABRIEL de Carla Elen","ARGENSOLA 37","CORDOBA",3,5001,"0351-4727745","BS AS 472-7745",,"27-24367506-0",1,19/02/2003,1,,,11,0,"0,00","S",1,"N",9,0,,
"262","BENTO-EXRESS LOGISTICA DE","MOM 3335","CAPITAL",1,1437,"4919-7316//","4919-7534",,"30-70768480-8",1,17/11/2004,1,,,41,0,"0,00","S",1,"N",9,0,,
"263","SEREX TRANSPORTE SA","COMANDANTE SPURR 445/49","CAPITAL",1,1048,"4205-5312/4203-3152",,,"30-70736088-3",1,01/09/2004,1,,,40,,,"S",1,"N",9,,,
"300","PLANTA II            (97)","CALLE 103 N4767","V.BALLESTER",2,1653,"768-7158 / 767-1380",,,,1,27/12/2003,1,,,11,0,"0,00","S",1,"N",6,0,,
"301","FONDO - CAJA CHICA - (P2)",,,2,0,"768-7158 U 767-1380",,,,0,26/04/2000,1,,,11,0,"0,00","S",1,"S",6,0,,
"304","SOLVAY INDUPA SAIC","Av.A.M.de JUSTO 1930-4P","PUERTO MADERO",1,1055,"4316-2300/2345 AMARILLA","FIORDALICCI 4316-2362","SR. TRONCOZO","30-50215081-9",1,01/03/2001,1,,,11,0,"0,00","S",4,"N",0,0,,
"305","HENRY HIRSCHEN","AV.L.N.ALEM 1110",,1,1001,"4311-8239/-1600/231 i","ROSSI CELULAR=15-44163302",,"30-54078521-6",1,01/08/2000,1,10/02/1996,,11,0,"0,00","S",1,"N",6,0,,
"306","3M ARGENTINA SACIFIA","LOS ARBOLES 842","HURLINGHAM",2,1686,"469-8200",,,"30-52999439-3",1,25/08/1999,1,,,11,0,"0,00","S",1,"N",6,0,,
"308","COLORMATCH S.A.","H.YRIGOYEN 4536","FLORIDA",2,1602,"760-5029/730-1491",,,"30-69169238-4",1,06/04/2011,1,,,11,0,"0,00","S",1,"N",6,3,,
"309","UNIPOX S.A.","DR.PRONZATO 323","LAVALLOL",2,1836,"4298-5437 FAX:4298-1138",,,"30-70704770-0",1,30/12/2008,2,,,11,0,"0,00","S",1,"N",6,3,,
"310","CRILEN S.A.","FRANKLIN 1226","FLORIDA",2,1602,"4730-0123 FAX=4730-4300","SR.ZUNINO",,"30-61288591-1",1,17/01/2001,2,,,11,0,"0,00","S",1,"N",6,0,,
"312","PROQUIMEK","ATUEL 254","HURLINGHAM",2,1686,"665-8027 - 452-5085","SOMOS 375",,"20-08104981-6",1,03/07/2003,1,,,11,0,"0,00","S",1,"N",6,0,,
"313","RIBBON","BERNARDO DE IRIGOYEN 694","FLORIDA",2,1602,"4760-0780/4761-7650","FAX 4747-3915","ING.ALFREDO COSTA","20-08209102-6",1,04/04/2000,2,,,11,0,"0,00","S",1,"N",6,0,,
"314","QUIMECO-PRODUC.QUIMICOS","BACACAY 2316 2""B""","CAP.FED",1,1406,"631-3321/631-9328",,,"20-07621021-8",1,11/07/2006,1,,,11,0,"0,00","S",1,,6,0,,
"315","VARTECO QMICA.PUNTANA s.a","RCA.DEL LIBANO 4317","V.LYNCH - SAN MARTIN",2,1672,"754-3030 -FAX 754-2410","SUSANA int 107",,"30-62123820-1",1,01/03/2011,1,29/07/1997,,11,0,"0,00","S",1,"N",6,3,2,
"316","ESSO PETROLERA ARGENTINA","DELLA PAOLERA 297","CAPITAL",1,1001,,,,"30-50691900-9",1,23/03/2005,1,,,11,,,"S",4,"N",,,1,
"319","LESTAR QUIMICA S.A.","JOSE BONIFACIO 2177","CAPITAL FEDERAL",1,1406,"631-1125 FAX:633-2419",,,"30-50400904-8",1,26/11/2004,2,,,11,0,"0,00","S",1,"N",6,0,,
"323","CERAS SAN JUAN S.A.","AV.LIBERTADOR 8790","ALTO DE SIERRA",21,5438,"TEL/FAX:772-5000",,,"30-50600274-1",1,11/05/2001,1,,,11,0,"0,00","S",1,"N",6,0,,
"324","QUIPLAST S.A.","C.29 N2976 - V.ZAGALA","SAN MARTIN",2,1651,"752-2309/6122/6236",,,"30-50470383-1",1,01/08/2005,1,,,11,0,"0,00","S",1,"N",6,0,,
"328",,,,,,,,,"0000000",,,1,,,12,,,"N",1,"N",,,,
"329","PASCAL HERMANOS","RECONQUISTA 1747","LOMAS DEL MIRADOR",2,1752,"15-4972-8099","PABLO",,"20-22047987-1",1,15/03/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"330","COLORSUR S.R.L.","INCLAN 3092","SAN JUSTO",2,1754,"441-1677/1667/1683","ALEJANDRA",,"30-59140861-1",1,01/03/2003,1,,,2,0,"0,00","S",1,"N",6,9,,
"331","CAMUATI S.A.I.C.","O.N.BONAVENA 1268","CAP.FED",1,1437,"4911-1342 ROTATIVAS",,,"30-50078099-8",1,15/06/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"332","SERVIQUIM SRL","BARZANA 1263","AGRONOMIA",1,1650,"4523-6383 MOV=15-448-8589","ANDREA","PIERUSINI","30-64265443-4",1,04/06/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"333","MOVITEC SERVICE","BENITO P. GALDOS 9730","PABLO PODESTA",2,1657,"4769-8219/4739-6791",,,"20-10265972-5",1,18/11/2000,1,,,11,0,"0,00","S",1,"N",6,9,,
"334","EL BONAERENSE","PASAJE UNIVERSO 4404","VILLA BALLESTER",2,1653,,,,"27-60009510-8",1,01/02/2001,1,,,11,0,"0,00","S",1,"N",6,0,,
"335","OMYA ARGENTINA SA","DARDO ROCHA 3334","MARTINEZ",2,1640,"4717-9300",,,"30-60964504-7",1,25/10/2004,1,,,11,0,"0,00","S",1,"N",6,0,,
"349","CAIP(CAM.ARG.IND.PLASTICO","J.SALGUERO 1939","CAP.FED.",1,1425,"4821-9603",,,,4,,1,,,11,,,"N",1,"S",,,1,
"361","INDUSTRIAS CINI SRL","NTR.SRA DE LA MERCED 5571","CASEROS",2,1678,"759-6113 TELEFAX 759-1077",,,"30-64759067-1",1,30/03/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"363","OBLIGADO & CIA.LTDA.S.A.","PARAGUAY 610 - PISO 17","CAPITAL FEDERAL",1,1350,"4312-9063 FAX=4311-5675","4114-1100 INT 1114","PABLO INT 112","30-52634789-3",1,,1,,,11,0,"-1,00","S",1,"N",6,3,,
"364","DIFERENTE","CALLE 54 N4055","SAN MARTIN",2,1650,"4755-4370/4752-8945","OSVALDO 15-4070-5498","CARLOS CARPA","30-59418757-8",1,01/01/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"365","AN-BET","GABINO EZEIZA 9351","LOMA HERMOSA",2,1657,"4841-2603",,,"20-10232702-1",1,01/03/2001,1,,,11,0,"0,00","N",1,"N",6,9,,
"396","CONSMET SA","ZARATE Nº6154","J.L.SUAREZ",2,1653,"4-580-1554/1555",,,"30-69795750-9",1,,1,,,11,,,"S",1,"N",4,0,,
"402","CORMONT INSTALACIONES SRL","MUNILLA 2157","CASTELAR",2,1712,"4629-2533/4483-0389",,,"30-65122701-8",1,20/01/2004,1,,,11,0,"18987,33","S",1,"N",6,0,,
"403","METALURGICA S.C.",,,0,0,,"JORGE SANCHEZ",,,0,,1,,,11,0,"0,00","S",1,"S",6,0,,
"500","SERVIMETAL S.A.","VALENTIN VIRASORO 766","CAPITAL FEDERAL",1,1405,"4982-0303","VER D.C.",,"30-66318718-6",1,12/11/2001,1,,,11,0,"0,00","S",1,"N",6,0,,
"501","FUNDICIONES ""ASTRADA""","CALLE 188 N 1248","SAN MARTIN",2,1655,,"L.SAN MARTIN",,"23-17038078-9",1,10/01/2000,1,,,11,0,"0,00","S",1,"N",6,0,,
"503","METALURGICA LA TOMA S.A.","GRANADEROS RENQ Y MALVIN","LA TOMA",6,5750,"02655-421977",,,"30-63148437-5",1,01/12/2010,1,,,11,0,"0,00","S",1,"N",6,0,,
"504","INTERPACKAGING S.R.L.","DR.ROMULO S.NAON 3048","CAP.FED.",1,1430,"4571-5447",,,"30-69942583-0",1,10/02/2000,1,,,11,0,"0,00","S",1,"N",6,0,,
"505","ZENER SDH","GUTEMBERG 3065","CAPITAL FEDERAL",1,1419,,,,"30-69767456-6",1,07/12/2000,1,,,11,0,"0,00","N",1,"N",6,0,,
"506","BONOS CRED. FISCAL","GRANADEROS RENQUEØOS 950","LA TOMA",6,5750,"02655-421977",,,"30-63148437-5",1,11/12/1999,1,,,11,0,"33458,17","S",1,"N",6,0,,
"700","DARIO (CHURRUCA)","CHURRUCA 8737.","LOMA HERMOSA",2,0,"15-4034-2660","DARIO",,,1,20/04/2005,1,,,11,0,"0,00","S",1,"N",6,0,,
"701","IMHDA S.A.","AV.PERON 1020","SAN JUSTO",2,7118,"4650-7930/3636 F4650-4875",,,"30-55793274-3",1,05/12/2000,1,,,11,0,"0,00","S",1,"N",6,9,,
"702","MQ.FINISHED S.A.","AV.RIVADAVIA 13162","RAMOS MEJIA",2,1704,"4488-9000 F:4488-8880","VARELA 15-5312-5201",,"30-60024156-3",1,09/03/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"703","CHEMISA S.R.L.","CALLE 34 N3946","SAN MARTIN",2,1650,"4752-9599 Rotativa","AMITRANO",,"33-69628618-9",1,20/03/2001,1,,,11,0,"0,00","S",1,"N",6,9,,
"704","METAL CHEM S.A.","R.BALBIN N4031","VILLA BALLESTER",2,1653,"4764-3738/4768-5950",,,"30-63887857-3",1,06/11/2000,1,,,11,0,"0,00","S",1,"N",6,9,,
"705","MACAVI S.R.L.","CALLE 131 N6730/32/46","SAN MARTIN",2,1657,"4769-8500 ROT",,"DARIO CHURRUCA","30-64703439-6",1,09/11/2000,1,,,11,0,"0,00","S",1,"N",6,98,,
"706","FERRO ENAMEL ARGENTINA SA",,,0,0,,,,"30-50070248-2",0,26/09/2000,1,,,11,0,"0,00","N",1,"N",6,0,,
"707","CARTONERIA SAN JOSE SA","BOUCHARD 3066","LANUS ESTE",2,1824,"4220-2222","WWW.CARTONERIASANJOSE.COM",".AR","30-52045934-7",1,26/11/2003,1,,,12,0,"0,00","S",1,"N",6,0,,
"709","MARPAP SA","BLANCO ENCALADA 3379","LANUS",2,1824,"4246-2390/6973",,,"30-59588553-8",1,29/10/2004,1,,,11,,,"S",1,"N",6,,,
"999","PROVEEDOR GASTOS VARIOS",,,25,0,,,,,1,02/07/1997,1,,,11,0,"0,00","S",1,"N",6,0,,
"1001","Est. de Serv. BUSCALIA","RUTA 8 Km  28.-","BELLA VISTA",2,1661,"666-4658",,,"30-55251149-9",1,01/04/2000,2,,,12,0,"0,00","N",1,,6,0,,
"1002","YPF Est.de Serv. GsERINO","RUTA 8 Km 17500","VILLA BALLESTER",2,0,"768-1780",,,"30-52324053-2",1,18/12/2000,1,,,12,0,"0,00","N",1,"N",6,0,,
"1004","A.P.SYSTEMS  S.R.L.","HELGUERA 4847 DTO 1","CAP. FED",1,1416,"4573-4409","LUIS y CLAUDIO",,"30-64648356-1",1,02/01/2001,2,,,18,0,"0,00","N",1,"N",6,0,,
"1009","TELEFONICA DE ARG. S.A.",,,2,0,,,,"30-63945397-5",1,22/02/2001,1,,,12,0,"0,00","N",1,"N",6,0,,
"1010","TELECOM ARGENTINA S.A.","ALICIA MOREAU DE JUSTO 50","CAPITAL FEDERAL",1,1107,"0800-888-0800",,,"30-63945373-8",1,11/04/2011,1,,,32,0,"0,00","S",4,"N",12,97,1,
"1012","AGUAS DEL GRAN BS.AS.S.A.","AV.R.SAENZ PEØA 832.""3P""","CAPITAL FEDERAL",1,1035,"0800-333-2422","4451-8771/69",,"30-70605947-0",1,01/03/2001,1,,,11,0,"0,00","N",1,"N",6,0,,
"1013","EDENOR S.A.","AZOPARDO 1025","CAP.FED.",1,1107,"451-0053 P/FALTA DE SUMIN","0800-33000 Libro de queja",,"30-65511620-2",1,19/10/2006,1,,,11,0,"0,00","N",1,"N",6,0,,
"1014","AGUAS ARGENTINA S.A.","BELGRANO 4254","SAN MARTIN",2,1650,"754-6000",,,"30-65956375-0",1,14/12/2000,2,,,12,0,"0,00","N",1,"N",6,0,,
"1015","GAS NATURAL","ISABEL LA CATOLICA 939.","CAPITAL FEDERAL",1,1269,"0-800-34567",,,"30-65786411-7",1,14/03/2001,2,,,11,0,"0,00","N",1,"N",6,0,,
"1018","BOSISIO e HIJOS S.A.","MARIN RODRIGUEZ 1431","VILLA ADELINA",2,1807,"765-6454/6655 L.ROTATIVAS",,"ING.BERTOLINI","33-57465854-9",1,19/03/2001,1,,,51,0,"0,00","N",1,"N",6,0,,
"1019","VORTEX AMERICANA S.A.","TABARE 2943","BUENOS AIRES",2,1437,"918-0145/8839",,,"30-67915000-2",1,04/11/2004,1,,,11,0,"0,00","N",1,"N",6,0,,
"1022","BRAGANIOLO",,,,,,,,,,,1,,,33,,,"S",1,"N",,,,
